Customer ID,Recency,Frequency,MonetaryValue,R,F,M,ExpectedRevenue
14745.0,86 days 00:00:00.000000000,35,710.0,3,2,3,979.6599999999996
14748.0,20 days 00:00:00.000000000,81,1202.4500000000003,4,3,3,347.64
14755.0,13 days 00:00:00.000000000,231,4624.109999999996,4,4,4,1005.1700000000003
14758.0,13 days 00:00:00.000000000,100,2145.350000000001,4,4,4,277.12000000000006
14759.0,40 days 00:00:00.000000000,35,572.2499999999999,3,2,2,298.6
14766.0,21 days 00:00:00.000000000,273,4994.719999999999,4,4,4,365.1100000000002
14769.0,9 days 00:00:00.000000000,791,8561.159999999985,4,4,4,650.5899999999997
14775.0,180 days 00:00:00.000000000,20,406.55999999999995,2,2,2,294.90000000000003
14776.0,26 days 00:00:00.000000000,124,2218.04,4,4,4,775.1400000000001
14778.0,116 days 00:00:00.000000000,18,334.05000000000007,2,2,2,396.80999999999995
14790.0,61 days 00:00:00.000000000,64,1132.8400000000001,3,3,3,211.88
14796.0,25 days 00:00:00.000000000,778,4799.519999999998,4,4,4,2220.700000000001
14798.0,118 days 00:00:00.000000000,20,291.75999999999993,2,2,2,21.72
14800.0,28 days 00:00:00.000000000,481,5692.609999999994,4,4,4,644.8399999999998
14803.0,83 days 00:00:00.000000000,19,730.79,3,2,3,114.76000000000002
14810.0,6 days 00:00:00.000000000,216,1544.8499999999997,4,4,4,590.63
14818.0,61 days 00:00:00.000000000,48,508.4599999999999,3,3,2,291.38
14820.0,188 days 00:00:00.000000000,23,502.34999999999997,2,2,2,139.77
14823.0,2 days 00:00:00.000000000,46,210.64999999999995,4,3,1,110.78000000000002
14825.0,12 days 00:00:00.000000000,192,2978.959999999999,4,4,4,313.5000000000001
14829.0,167 days 00:00:00.000000000,78,1090.75,2,3,3,146.29999999999998
14834.0,40 days 00:00:00.000000000,33,715.0999999999998,3,2,3,185.61
14837.0,9 days 00:00:00.000000000,89,1554.9000000000003,4,3,4,853.3000000000003
14841.0,82 days 00:00:00.000000000,175,4021.4999999999995,3,4,4,593.72
14842.0,110 days 00:00:00.000000000,3,15.0,2,1,1,1366.2300000000007
14844.0,49 days 00:00:00.000000000,131,3212.5099999999975,3,4,4,1383.13
14847.0,208 days 00:00:00.000000000,39,706.4,2,2,3,309.4
14849.0,14 days 00:00:00.000000000,335,6905.649999999992,4,4,4,2612.3399999999983
14852.0,60 days 00:00:00.000000000,140,2927.2499999999995,3,4,4,1143.8100000000004
14854.0,35 days 00:00:00.000000000,83,1800.5000000000007,3,3,4,1080.56
14855.0,282 days 00:00:00.000000000,123,4250.8499999999985,1,4,4,645.6500000000001
14857.0,250 days 00:00:00.000000000,97,1597.01,1,4,4,515.0499999999998
14866.0,174 days 00:00:00.000000000,38,6460.32,2,2,4,1060.22
14867.0,26 days 00:00:00.000000000,55,1050.1299999999999,4,3,3,96.14
14868.0,41 days 00:00:00.000000000,91,1669.7500000000007,3,3,4,857.74
14869.0,188 days 00:00:00.000000000,61,913.6899999999999,2,3,3,387.0599999999999
14871.0,63 days 00:00:00.000000000,89,493.3199999999996,3,3,2,106.15000000000002
14875.0,68 days 00:00:00.000000000,49,1750.9299999999998,3,3,4,1094.3699999999997
14878.0,9 days 00:00:00.000000000,230,2348.9700000000003,4,4,4,231.27999999999997
14880.0,96 days 00:00:00.000000000,8,129.2,3,1,1,218.47
14883.0,19 days 00:00:00.000000000,19,310.56,4,2,2,47.92
14885.0,235 days 00:00:00.000000000,17,730.8,1,1,3,765.3199999999999
14891.0,224 days 00:00:00.000000000,30,552.3499999999999,1,2,2,554.38
14895.0,12 days 00:00:00.000000000,399,11286.869999999995,4,4,4,2124.3299999999995
14898.0,48 days 00:00:00.000000000,106,1560.3899999999999,3,4,4,380.24999999999994
14901.0,168 days 00:00:00.000000000,78,988.4599999999998,2,3,3,325.07000000000005
14903.0,0 days 00:00:00.000000000,210,1755.130000000002,4,4,4,577.34
14905.0,41 days 00:00:00.000000000,40,989.5900000000003,3,2,3,291.34999999999997
14907.0,168 days 00:00:00.000000000,139,2675.09,2,4,4,971.1300000000003
14911.0,5 days 00:00:00.000000000,5084,117769.24999999919,4,4,4,30489.620000000017
14913.0,81 days 00:00:00.000000000,202,3461.5299999999947,3,4,4,301.32
14916.0,132 days 00:00:00.000000000,30,850.21,2,2,3,402.0899999999999
14918.0,212 days 00:00:00.000000000,73,3490.3099999999995,1,3,4,1610.1499999999996
14930.0,82 days 00:00:00.000000000,114,1871.4699999999998,3,4,4,1258.8299999999995
14936.0,83 days 00:00:00.000000000,183,4655.670000000003,3,4,4,3496.5200000000027
14944.0,25 days 00:00:00.000000000,117,3590.8499999999995,4,4,4,1183.4000000000003
14947.0,196 days 00:00:00.000000000,16,287.37,2,1,2,178.5
14948.0,27 days 00:00:00.000000000,13,278.4,4,1,1,278.4699999999999
14952.0,14 days 00:00:00.000000000,160,8171.870000000001,4,4,4,-26.299999999999997
14958.0,53 days 00:00:00.000000000,17,194.7,3,1,1,289.03
14959.0,23 days 00:00:00.000000000,45,422.38000000000005,4,3,2,114.94
14961.0,26 days 00:00:00.000000000,320,8112.459999999995,4,4,4,727.3199999999999
14963.0,187 days 00:00:00.000000000,286,1645.380000000002,2,4,4,294.2
14970.0,60 days 00:00:00.000000000,51,1372.61,3,3,3,337.5
14972.0,189 days 00:00:00.000000000,2,30.300000000000004,2,1,1,114.77000000000002
14973.0,33 days 00:00:00.000000000,5,654.6,4,1,3,659.85
14976.0,4 days 00:00:00.000000000,47,425.2599999999998,4,3,2,109.7
14984.0,196 days 00:00:00.000000000,13,941.1400000000001,2,1,3,102.23
14998.0,49 days 00:00:00.000000000,79,408.46,3,3,2,231.23000000000002
15002.0,104 days 00:00:00.000000000,152,2096.190000000001,3,4,4,494.1700000000002
15005.0,5 days 00:00:00.000000000,1183,6500.209999999987,4,4,4,1630.5800000000004
15016.0,201 days 00:00:00.000000000,87,442.84999999999985,2,3,2,170.04
15021.0,26 days 00:00:00.000000000,354,1238.5800000000006,4,4,3,415.4699999999998
15023.0,26 days 00:00:00.000000000,473,5686.029999999999,4,4,4,2212.990000000001
15024.0,104 days 00:00:00.000000000,229,2603.5499999999984,3,4,4,150.02999999999997
15027.0,6 days 00:00:00.000000000,29,1405.8500000000004,4,2,3,312.8499999999999
15031.0,90 days 00:00:00.000000000,164,580.2299999999998,3,4,2,110.96000000000001
15033.0,16 days 00:00:00.000000000,177,1155.62,4,4,3,437.6799999999998
15038.0,23 days 00:00:00.000000000,186,842.400000000001,4,4,3,116.09
15039.0,6 days 00:00:00.000000000,1893,29097.360000000055,4,4,4,4591.900000000006
15041.0,252 days 00:00:00.000000000,38,109.47000000000001,1,2,1,179.93000000000004
15044.0,15 days 00:00:00.000000000,469,8440.119999999986,4,4,4,696.9499999999999
15045.0,60 days 00:00:00.000000000,5,286.9,3,1,2,346.76
15046.0,2 days 00:00:00.000000000,168,3192.7399999999993,4,4,4,1396.1100000000001
15048.0,28 days 00:00:00.000000000,59,254.24999999999994,4,3,1,63.75000000000001
15051.0,187 days 00:00:00.000000000,102,1762.4300000000005,2,4,4,377.74000000000007
15053.0,89 days 00:00:00.000000000,20,222.64999999999998,3,2,1,255.95
15058.0,51 days 00:00:00.000000000,195,1503.6500000000024,3,4,3,504.89999999999986
15059.0,23 days 00:00:00.000000000,303,1720.7800000000038,4,4,4,434.6299999999999
15061.0,19 days 00:00:00.000000000,543,71075.32,4,4,4,5790.88
15065.0,35 days 00:00:00.000000000,86,1552.9800000000002,3,3,4,1452.35
15073.0,208 days 00:00:00.000000000,62,1018.8300000000003,2,3,3,430.98
15074.0,237 days 00:00:00.000000000,31,817.46,1,2,3,735.6700000000002
15076.0,300 days 00:00:00.000000000,33,544.9899999999998,1,2,2,880.8500000000004
15078.0,4 days 00:00:00.000000000,375,7855.599999999997,4,4,4,2850.07
15093.0,7 days 00:00:00.000000000,179,8583.049999999996,4,4,4,630.42
15095.0,11 days 00:00:00.000000000,76,1836.6499999999999,4,3,4,594.1999999999999
15104.0,4 days 00:00:00.000000000,67,993.5400000000001,4,3,3,-24.9
15105.0,238 days 00:00:00.000000000,30,465.6000000000001,1,2,2,532.9799999999999
15106.0,19 days 00:00:00.000000000,53,778.4499999999998,4,3,3,247.54
15108.0,35 days 00:00:00.000000000,11,191.40000000000003,3,1,1,1100.3500000000001
15110.0,85 days 00:00:00.000000000,28,670.9000000000001,3,2,3,203.95000000000002
15114.0,25 days 00:00:00.000000000,83,1357.4700000000007,4,3,3,636.1000000000004
15116.0,12 days 00:00:00.000000000,15,479.65,4,1,2,311.32
15117.0,23 days 00:00:00.000000000,34,886.8999999999999,4,2,3,363.3299999999999
15122.0,4 days 00:00:00.000000000,131,2609.4300000000003,4,4,4,703.1700000000001
15124.0,284 days 00:00:00.000000000,9,132.6,1,1,1,90.74999999999999
15125.0,7 days 00:00:00.000000000,119,8639.589999999998,4,4,4,3421.4200000000005
15128.0,7 days 00:00:00.000000000,58,761.7199999999999,4,3,3,669.7399999999998
15129.0,18 days 00:00:00.000000000,132,3630.909999999997,4,4,4,1676.3500000000001
15132.0,7 days 00:00:00.000000000,25,489.87,4,2,2,352.35999999999996
15133.0,65 days 00:00:00.000000000,37,1482.3800000000003,3,2,3,324.52000000000004
15134.0,21 days 00:00:00.000000000,26,447.75,4,2,2,375.41
15140.0,6 days 00:00:00.000000000,71,2016.89,4,3,4,596.41
15144.0,25 days 00:00:00.000000000,157,5238.34,4,4,4,1273.9199999999996
15146.0,96 days 00:00:00.000000000,67,820.7200000000006,3,3,3,492.94
15150.0,77 days 00:00:00.000000000,265,4187.859999999997,3,4,4,3068.37
15157.0,165 days 00:00:00.000000000,56,1055.2200000000003,2,3,3,383.58
15159.0,18 days 00:00:00.000000000,262,8484.239999999996,4,4,4,3934.7499999999977
15172.0,4 days 00:00:00.000000000,38,526.1999999999999,4,2,2,360.53999999999996
15181.0,77 days 00:00:00.000000000,7,638.8,3,1,3,135.0
15182.0,76 days 00:00:00.000000000,75,1747.710999999999,3,3,4,252.37000000000006
15184.0,195 days 00:00:00.000000000,11,160.0,2,1,1,235.23000000000002
15186.0,282 days 00:00:00.000000000,16,472.92999999999995,1,1,2,229.26
15187.0,20 days 00:00:00.000000000,9,431.6,4,1,2,1089.84
15189.0,5 days 00:00:00.000000000,120,5843.619999999998,4,4,4,6160.660000000003
15192.0,173 days 00:00:00.000000000,15,315.0,2,1,2,729.3200000000002
15194.0,6 days 00:00:00.000000000,257,5765.99,4,4,4,801.1500000000002
15198.0,215 days 00:00:00.000000000,6,158.5,1,1,1,107.64
15201.0,8 days 00:00:00.000000000,64,895.4900000000008,4,3,3,300.45000000000005
15203.0,6 days 00:00:00.000000000,154,2028.0299999999993,4,4,4,635.4199999999998
15206.0,83 days 00:00:00.000000000,1,17.700000000000003,3,1,1,35.400000000000006
15208.0,161 days 00:00:00.000000000,9,165.8,2,1,1,258.12
15214.0,50 days 00:00:00.000000000,35,514.9300000000001,3,2,2,136.70000000000002
15218.0,25 days 00:00:00.000000000,150,4412.010000000001,4,4,4,2108.0899999999997
15220.0,11 days 00:00:00.000000000,58,838.1500000000001,4,3,3,425.8600000000002
15228.0,102 days 00:00:00.000000000,141,3098.4100000000008,3,4,4,1309.4300000000003
15240.0,49 days 00:00:00.000000000,124,2399.9299999999985,3,4,4,416.28
15241.0,0 days 00:00:00.000000000,85,1393.0100000000004,4,3,3,379.46000000000004
15245.0,69 days 00:00:00.000000000,86,2834.2200000000007,3,3,4,1264.36
15247.0,272 days 00:00:00.000000000,12,611.1099999999999,1,1,2,356.0
15249.0,4 days 00:00:00.000000000,235,4200.010000000002,4,4,4,2493.0100000000007
15251.0,7 days 00:00:00.000000000,79,6154.9800000000005,4,3,4,3341.450000000001
15252.0,225 days 00:00:00.000000000,21,342.81000000000006,1,2,2,300.55
15253.0,207 days 00:00:00.000000000,42,706.5299999999999,2,3,3,173.84999999999997
15254.0,354 days 00:00:00.000000000,17,337.6499999999999,1,1,2,300.36000000000007
15258.0,25 days 00:00:00.000000000,16,315.66,4,1,2,307.5
15260.0,11 days 00:00:00.000000000,235,5820.479999999995,4,4,4,898.1700000000002
15261.0,189 days 00:00:00.000000000,73,1253.1800000000005,2,3,3,254.82000000000002
15265.0,43 days 00:00:00.000000000,42,712.24,3,3,3,793.8799999999999
15270.0,46 days 00:00:00.000000000,129,3511.4700000000016,3,4,4,496.65
15271.0,12 days 00:00:00.000000000,370,2721.8100000000004,4,4,4,632.6900000000002
15280.0,296 days 00:00:00.000000000,23,151.5,1,2,1,113.12
15281.0,5 days 00:00:00.000000000,516,7940.77999999999,4,4,4,236.46999999999997
15288.0,8 days 00:00:00.000000000,85,2266.4,4,3,4,382.36
15289.0,57 days 00:00:00.000000000,31,571.4400000000002,3,2,2,317.8500000000001
15290.0,11 days 00:00:00.000000000,141,3907.6200000000003,4,4,4,1360.0200000000002
15291.0,55 days 00:00:00.000000000,133,5771.869999999998,3,4,4,617.9799999999999
15296.0,20 days 00:00:00.000000000,241,5076.69,4,4,4,793.8800000000001
15298.0,70 days 00:00:00.000000000,186,3544.709999999999,3,4,4,538.7600000000001
15299.0,47 days 00:00:00.000000000,9,3281.09,3,1,4,-48.0
15301.0,13 days 00:00:00.000000000,195,3963.72,4,4,4,1616.0700000000002
15304.0,26 days 00:00:00.000000000,14,478.65,4,1,2,101.15
15306.0,308 days 00:00:00.000000000,30,530.3199999999999,1,2,2,344.61999999999995
15311.0,4 days 00:00:00.000000000,2033,47829.800000000214,4,4,4,14947.840000000007
15312.0,23 days 00:00:00.000000000,71,1194.6,4,3,3,186.9
15325.0,203 days 00:00:00.000000000,129,843.6899999999995,2,4,3,161.7399999999999
15329.0,173 days 00:00:00.000000000,59,1027.81,2,3,3,753.9999999999999
15356.0,26 days 00:00:00.000000000,432,1683.2000000000016,4,4,4,1069.5100000000007
15358.0,15 days 00:00:00.000000000,645,9402.49999999999,4,4,4,1276.7399999999996
15369.0,182 days 00:00:00.000000000,91,1577.4800000000023,2,3,4,-1592.49
15370.0,11 days 00:00:00.000000000,101,2480.9000000000005,4,4,4,360.02
15372.0,258 days 00:00:00.000000000,16,1530.94,1,1,3,2007.4
15373.0,18 days 00:00:00.000000000,117,1440.200000000001,4,4,3,495.15000000000003
15376.0,30 days 00:00:00.000000000,58,642.3700000000002,4,3,3,334.8500000000001
15379.0,16 days 00:00:00.000000000,238,4366.259999999998,4,4,4,440.1800000000002
15380.0,173 days 00:00:00.000000000,7,842.1,2,1,3,352.4600000000001
15382.0,18 days 00:00:00.000000000,283,5567.679999999997,4,4,4,524.0000000000001
15384.0,167 days 00:00:00.000000000,78,1405.7999999999997,2,3,3,338.83999999999986
15389.0,208 days 00:00:00.000000000,2,1004.0,2,1,3,500.0
15400.0,86 days 00:00:00.000000000,11,738.2,3,1,3,215.59999999999997
15402.0,4 days 00:00:00.000000000,79,1046.7999999999997,4,3,3,185.77999999999997
15407.0,30 days 00:00:00.000000000,49,329.8599999999998,4,3,2,410.87
15410.0,11 days 00:00:00.000000000,62,1800.8899999999999,4,3,4,901.7800000000001
15416.0,47 days 00:00:00.000000000,120,2473.8999999999996,3,4,4,859.9499999999999
15434.0,7 days 00:00:00.000000000,77,1497.2400000000002,4,3,3,280.32
15440.0,16 days 00:00:00.000000000,20,125.80000000000001,4,2,1,111.85999999999999
15443.0,128 days 00:00:00.000000000,156,1123.8000000000006,2,4,3,247.09
15449.0,50 days 00:00:00.000000000,24,344.2699999999999,3,2,2,301.78
15462.0,253 days 00:00:00.000000000,30,502.44999999999993,1,2,2,169.8
15465.0,41 days 00:00:00.000000000,143,7679.139999999998,3,4,4,828.6700000000001
15469.0,235 days 00:00:00.000000000,20,329.9,1,2,2,290.20000000000005
15480.0,273 days 00:00:00.000000000,125,1868.5599999999995,1,4,4,905.5
15482.0,58 days 00:00:00.000000000,33,1957.41,3,2,4,666.0600000000001
15483.0,74 days 00:00:00.000000000,179,543.4000000000001,3,4,2,114.30999999999999
15491.0,26 days 00:00:00.000000000,90,1644.92,4,3,4,1146.77
15493.0,57 days 00:00:00.000000000,330,2325.260000000002,3,4,4,345.69999999999976
15494.0,286 days 00:00:00.000000000,181,1528.4100000000005,1,4,3,1119.8800000000003
15498.0,18 days 00:00:00.000000000,480,10117.829999999993,4,4,4,3041.2899999999986
15502.0,78 days 00:00:00.000000000,221,4747.779999999998,3,4,4,140.8300000000013
15506.0,189 days 00:00:00.000000000,112,1058.2499999999995,2,4,3,208.77000000000004
15508.0,27 days 00:00:00.000000000,54,629.11,4,3,3,371.15999999999997
15512.0,167 days 00:00:00.000000000,30,272.78,2,2,1,19.799999999999997
15513.0,7 days 00:00:00.000000000,251,12317.600000000008,4,4,4,2859.4100000000003
15518.0,23 days 00:00:00.000000000,169,1629.8900000000008,4,4,4,613.7800000000001
15521.0,20 days 00:00:00.000000000,280,4374.509999999996,4,4,4,449.20000000000005
15527.0,27 days 00:00:00.000000000,145,2550.9400000000005,4,4,4,413.9000000000001
15529.0,18 days 00:00:00.000000000,418,2751.619999999997,4,4,4,456.66999999999996
15530.0,54 days 00:00:00.000000000,88,859.4599999999997,3,3,3,615.6000000000001
15532.0,166 days 00:00:00.000000000,415,2527.920000000003,2,4,4,796.8400000000003
15535.0,44 days 00:00:00.000000000,109,830.1100000000009,3,4,3,125.01
15544.0,19 days 00:00:00.000000000,245,3590.4899999999957,4,4,4,1011.2500000000006
15547.0,2 days 00:00:00.000000000,736,5608.149999999985,4,4,4,362.0300000000001
15549.0,123 days 00:00:00.000000000,80,1164.8500000000004,2,3,3,689.5800000000002
15550.0,109 days 00:00:00.000000000,113,862.9100000000002,3,4,3,295.37999999999994
15555.0,9 days 00:00:00.000000000,710,4868.80000000001,4,4,4,1158.9400000000005
15561.0,23 days 00:00:00.000000000,29,820.35,4,2,3,183.92
15569.0,140 days 00:00:00.000000000,72,1717.4600000000014,2,3,4,1087.2099999999998
15570.0,14 days 00:00:00.000000000,476,4962.589999999991,4,4,4,301.26
15572.0,56 days 00:00:00.000000000,186,2004.3900000000012,3,4,4,679.2499999999999
15574.0,166 days 00:00:00.000000000,222,947.3400000000004,2,4,3,112.10000000000001
15577.0,113 days 00:00:00.000000000,4,29.65,2,1,1,229.2299999999999
15581.0,34 days 00:00:00.000000000,409,1638.9500000000016,3,4,4,2795.01
15582.0,28 days 00:00:00.000000000,22,303.61000000000007,4,2,2,237.90000000000003
15584.0,207 days 00:00:00.000000000,40,195.34999999999994,2,2,1,150.4
15587.0,159 days 00:00:00.000000000,8,953.2800000000001,2,1,3,111.96
15596.0,7 days 00:00:00.000000000,164,2604.370000000001,4,4,4,16.9
15601.0,11 days 00:00:00.000000000,407,6894.049999999995,4,4,4,836.8699999999998
15602.0,8 days 00:00:00.000000000,75,1631.8000000000002,4,3,4,-12.75
15606.0,30 days 00:00:00.000000000,90,3231.4299999999994,4,3,4,613.03
15608.0,223 days 00:00:00.000000000,45,692.3,1,3,3,285.68
15611.0,64 days 00:00:00.000000000,30,822.35,3,2,3,615.6400000000002
15615.0,4 days 00:00:00.000000000,435,10927.86999999999,4,4,4,2620.290000000001
15622.0,5 days 00:00:00.000000000,185,3134.1900000000032,4,4,4,-5.75
15623.0,201 days 00:00:00.000000000,48,1019.04,2,3,3,301.03
15624.0,14 days 00:00:00.000000000,18,311.3999999999999,4,2,2,276.73
15625.0,43 days 00:00:00.000000000,145,2394.02,3,4,4,809.23
15628.0,63 days 00:00:00.000000000,132,2201.2200000000025,3,4,4,617.94
15632.0,33 days 00:00:00.000000000,65,1226.6,4,3,3,1109.3399999999997
15639.0,257 days 00:00:00.000000000,23,208.76999999999995,1,2,1,425.31999999999994
15640.0,34 days 00:00:00.000000000,363,12593.270000000017,3,4,4,3081.109999999999
15641.0,68 days 00:00:00.000000000,183,3041.7199999999993,3,4,4,581.8200000000002
15643.0,90 days 00:00:00.000000000,23,337.1,3,2,2,310.30000000000007
15644.0,64 days 00:00:00.000000000,112,423.1899999999999,3,4,2,380.34999999999985
15646.0,50 days 00:00:00.000000000,62,654.7100000000004,3,3,3,107.60000000000001
15656.0,28 days 00:00:00.000000000,19,306.86000000000007,4,2,2,256.77000000000004
15658.0,5 days 00:00:00.000000000,100,1634.9899999999998,4,4,4,7.5
15660.0,4 days 00:00:00.000000000,88,1328.63,4,3,3,141.57
15665.0,51 days 00:00:00.000000000,182,2629.85,3,4,4,765.7899999999998
15669.0,71 days 00:00:00.000000000,11,198.8,3,1,1,360.09
15671.0,50 days 00:00:00.000000000,52,1016.1300000000001,3,3,3,296.71999999999997
15673.0,22 days 00:00:00.000000000,163,3393.3200000000015,4,4,4,318.66
15675.0,88 days 00:00:00.000000000,17,263.35,3,1,1,180.39
15681.0,88 days 00:00:00.000000000,42,1463.0199999999998,3,3,3,357.54
15683.0,281 days 00:00:00.000000000,16,330.79,1,1,2,193.75
15687.0,76 days 00:00:00.000000000,84,1392.5,3,3,3,275.35
15689.0,169 days 00:00:00.000000000,6,103.5,2,1,1,150.6
15694.0,11 days 00:00:00.000000000,94,5120.239999999999,4,3,4,628.8
15704.0,23 days 00:00:00.000000000,83,1464.9400000000007,4,3,3,1354.7700000000004
15708.0,26 days 00:00:00.000000000,247,2580.990000000002,4,4,4,613.8299999999999
15712.0,95 days 00:00:00.000000000,84,1502.3,3,3,3,466.51000000000005
15713.0,168 days 00:00:00.000000000,10,161.20000000000002,2,1,1,185.55
15716.0,9 days 00:00:00.000000000,139,1440.6800000000003,4,4,3,216.36999999999995
15719.0,7 days 00:00:00.000000000,833,4600.789999999988,4,4,4,1116.28
15722.0,98 days 00:00:00.000000000,72,2208.8499999999995,3,3,4,1048.0500000000002
15727.0,6 days 00:00:00.000000000,356,5722.189999999996,4,4,4,1358.4199999999998
15734.0,8 days 00:00:00.000000000,28,1502.4999999999998,4,2,3,760.8000000000002
15737.0,48 days 00:00:00.000000000,31,469.28,3,2,2,356.05000000000007
15738.0,12 days 00:00:00.000000000,197,5702.960000000006,4,4,4,945.37
15747.0,183 days 00:00:00.000000000,90,1193.8899999999999,2,3,3,525.37
15750.0,91 days 00:00:00.000000000,310,3588.1410000000005,3,4,4,497.2599999999999
15752.0,57 days 00:00:00.000000000,338,2340.990000000003,3,4,4,570.1699999999997
15755.0,43 days 00:00:00.000000000,166,2584.17,3,4,4,524.0999999999999
15756.0,21 days 00:00:00.000000000,86,244.17000000000002,4,3,1,115.72000000000003
15764.0,84 days 00:00:00.000000000,130,2328.7400000000002,3,4,4,2128.790000000001
15768.0,11 days 00:00:00.000000000,134,3068.4399999999996,4,4,4,142.68
15769.0,5 days 00:00:00.000000000,105,45588.52000000001,4,4,4,13795.0
15780.0,50 days 00:00:00.000000000,25,402.76000000000005,3,2,2,72.52000000000001
15781.0,113 days 00:00:00.000000000,5,83.35,2,1,1,116.05
15785.0,5 days 00:00:00.000000000,119,3168.8299999999995,4,4,4,334.59999999999997
15786.0,218 days 00:00:00.000000000,202,3558.649999999998,1,4,4,3080.4400000000032
15791.0,12 days 00:00:00.000000000,102,2194.7599999999993,4,4,4,-8.25
15795.0,238 days 00:00:00.000000000,19,383.48,1,2,2,610.0100000000001
15796.0,8 days 00:00:00.000000000,168,2701.5800000000004,4,4,4,556.9300000000001
15797.0,22 days 00:00:00.000000000,7,1840.2,4,1,4,367.2
15799.0,142 days 00:00:00.000000000,78,857.42,2,3,3,161.02
15800.0,54 days 00:00:00.000000000,65,413.6499999999999,3,3,2,452.38999999999993
15804.0,6 days 00:00:00.000000000,34,525.36,4,2,2,1296.55
15805.0,5 days 00:00:00.000000000,287,5177.409999999999,4,4,4,1021.3200000000003
15806.0,84 days 00:00:00.000000000,16,300.35999999999996,3,1,2,221.52
15809.0,12 days 00:00:00.000000000,50,846.98,4,3,3,15.9
15810.0,40 days 00:00:00.000000000,93,1611.9799999999998,3,3,4,504.99
15811.0,12 days 00:00:00.000000000,219,2520.97,4,4,4,478.9600000000001
15812.0,62 days 00:00:00.000000000,25,2970.1100000000006,3,2,4,1036.3799999999999
15815.0,20 days 00:00:00.000000000,19,1394.0800000000002,4,2,3,480.62
15819.0,7 days 00:00:00.000000000,146,2176.179999999999,4,4,4,408.33
15827.0,20 days 00:00:00.000000000,124,1364.3300000000008,4,4,3,651.1699999999998
15831.0,132 days 00:00:00.000000000,18,255.94000000000003,2,2,1,141.17
15834.0,85 days 00:00:00.000000000,269,2788.16,3,4,4,385.45000000000005
15835.0,68 days 00:00:00.000000000,26,488.3099999999999,3,2,2,187.20000000000002
15838.0,26 days 00:00:00.000000000,80,43648.13999999997,4,3,4,8039.079999999999
15841.0,26 days 00:00:00.000000000,56,1516.91,4,3,3,-9.959999999999999
15845.0,18 days 00:00:00.000000000,56,1604.7100000000003,4,3,4,979.7000000000002
15850.0,184 days 00:00:00.000000000,186,665.2200000000003,2,4,3,116.16000000000004
15852.0,5 days 00:00:00.000000000,32,199.76,4,2,1,57.5
15854.0,12 days 00:00:00.000000000,173,3293.219999999997,4,4,4,809.3
15855.0,14 days 00:00:00.000000000,54,682.9900000000002,4,3,3,369.7300000000001
15856.0,11 days 00:00:00.000000000,490,15244.560000000023,4,4,4,3073.929999999999
15860.0,40 days 00:00:00.000000000,161,1199.480000000001,3,4,3,234.02000000000007
15861.0,75 days 00:00:00.000000000,183,1021.1500000000002,3,4,3,407.5199999999998
15862.0,12 days 00:00:00.000000000,174,926.53,4,4,3,168.71999999999997
15864.0,119 days 00:00:00.000000000,12,472.96000000000004,2,1,2,171.84
15867.0,4 days 00:00:00.000000000,474,3914.17,4,4,4,1194.8600000000001
15874.0,25 days 00:00:00.000000000,198,5624.019999999994,4,4,4,44.95
15889.0,177 days 00:00:00.000000000,112,511.38000000000005,2,4,2,148.00000000000003
15901.0,259 days 00:00:00.000000000,55,317.0,1,3,2,110.48999999999998
15906.0,27 days 00:00:00.000000000,119,1557.9099999999994,4,4,4,114.55000000000001
15907.0,18 days 00:00:00.000000000,51,223.06999999999996,4,3,1,254.52
15912.0,41 days 00:00:00.000000000,23,296.58,3,2,2,123.13
15916.0,54 days 00:00:00.000000000,102,1276.2300000000005,3,4,3,113.35000000000002
15918.0,79 days 00:00:00.000000000,22,142.0,3,2,1,192.22999999999996
15920.0,232 days 00:00:00.000000000,26,237.14999999999998,1,2,1,167.49999999999997
15921.0,204 days 00:00:00.000000000,42,352.05,2,3,2,323.03000000000003
15932.0,22 days 00:00:00.000000000,54,1260.48,4,3,3,591.4499999999999
15938.0,9 days 00:00:00.000000000,34,665.53,4,2,3,69.28
15939.0,4 days 00:00:00.000000000,140,7564.9800000000005,4,4,4,1227.9
15950.0,167 days 00:00:00.000000000,247,4355.110000000001,2,4,4,662.56
15952.0,33 days 00:00:00.000000000,14,232.65000000000003,4,1,1,76.55000000000001
15955.0,11 days 00:00:00.000000000,149,3482.4100000000008,4,4,4,1008.0799999999998
15969.0,233 days 00:00:00.000000000,15,460.95000000000005,1,1,2,308.7
15971.0,50 days 00:00:00.000000000,15,2342.85,3,1,4,1023.3
15974.0,19 days 00:00:00.000000000,77,1560.8899999999999,4,3,4,973.6400000000001
15976.0,28 days 00:00:00.000000000,332,1476.7600000000014,4,4,3,217.64999999999995
15981.0,18 days 00:00:00.000000000,150,5382.749999999998,4,4,4,836.0000000000002
15984.0,41 days 00:00:00.000000000,265,3243.619999999998,3,4,4,1032.1799999999998
15985.0,44 days 00:00:00.000000000,70,1984.5199999999995,3,3,4,137.84
15987.0,7 days 00:00:00.000000000,54,619.3000000000001,4,3,3,677.55
15996.0,71 days 00:00:00.000000000,123,980.9899999999992,3,4,3,236.68999999999997
15998.0,70 days 00:00:00.000000000,739,4205.879999999999,3,4,4,324.0400000000001
16003.0,167 days 00:00:00.000000000,85,3062.1899999999987,2,3,4,612.8999999999999
